weight_CDM,weight_HRF,weight_CRF,stormSeverity,rainfallSeverity,timeOfDay,threshold,self.evacuated_inside + self.evacuated_outside
0.5,0.2,0.30000000000000004,2,Orange,Daytime,0.7999999999999999,0
0.5,0.2,0.30000000000000004,2,Orange,Daytime,0.7999999999999999,0
0.5,0.2,0.30000000000000004,2,Orange,Daytime,0.7999999999999999,0
0.5,0.2,0.30000000000000004,2,Orange,Daytime,0.7999999999999999,0
0.5,0.2,0.30000000000000004,2,Orange,Daytime,0.7999999999999999,0
0.5,0.2,0.30000000000000004,2,Orange,Daytime,0.8999999999999999,0
0.5,0.2,0.30000000000000004,2,Orange,Daytime,0.8999999999999999,0
0.5,0.2,0.30000000000000004,2,Orange,Daytime,0.8999999999999999,0
0.5,0.2,0.30000000000000004,2,Orange,Daytime,0.8999999999999999,0
0.5,0.2,0.30000000000000004,2,Orange,Daytime,0.8999999999999999,0
0.5,0.30000000000000004,0.2,2,Orange,Daytime,0.7,9
0.5,0.30000000000000004,0.2,2,Orange,Daytime,0.7,13
0.5,0.30000000000000004,0.2,2,Orange,Daytime,0.7,10
0.5,0.30000000000000004,0.2,2,Orange,Daytime,0.7,9
0.5,0.30000000000000004,0.2,2,Orange,Daytime,0.7,13
0.5,0.30000000000000004,0.2,2,Orange,Daytime,0.7999999999999999,0
0.5,0.30000000000000004,0.2,2,Orange,Daytime,0.7999999999999999,0
0.5,0.30000000000000004,0.2,2,Orange,Daytime,0.7999999999999999,0
0.5,0.30000000000000004,0.2,2,Orange,Daytime,0.7999999999999999,0
0.5,0.30000000000000004,0.2,2,Orange,Daytime,0.7999999999999999,0
0.5,0.30000000000000004,0.2,2,Orange,Daytime,0.8999999999999999,0
0.5,0.30000000000000004,0.2,2,Orange,Daytime,0.8999999999999999,0
0.5,0.30000000000000004,0.2,2,Orange,Daytime,0.8999999999999999,0
0.5,0.30000000000000004,0.2,2,Orange,Daytime,0.8999999999999999,0
0.5,0.30000000000000004,0.2,2,Orange,Daytime,0.8999999999999999,0
0.5,0.4,0.1,2,Orange,Daytime,0.7,9
0.5,0.4,0.1,2,Orange,Daytime,0.7,13
0.5,0.4,0.1,2,Orange,Daytime,0.7,10
0.5,0.4,0.1,2,Orange,Daytime,0.7,9
0.5,0.4,0.1,2,Orange,Daytime,0.7,13
0.5,0.4,0.1,2,Orange,Daytime,0.7999999999999999,0
0.5,0.4,0.1,2,Orange,Daytime,0.7999999999999999,0
0.5,0.4,0.1,2,Orange,Daytime,0.7999999999999999,0
0.5,0.4,0.1,2,Orange,Daytime,0.7999999999999999,0
0.5,0.4,0.1,2,Orange,Daytime,0.7999999999999999,0
0.5,0.4,0.1,2,Orange,Daytime,0.8999999999999999,0
0.5,0.4,0.1,2,Orange,Daytime,0.8999999999999999,0
0.5,0.4,0.1,2,Orange,Daytime,0.8999999999999999,0
0.5,0.4,0.1,2,Orange,Daytime,0.8999999999999999,0
0.5,0.4,0.1,2,Orange,Daytime,0.8999999999999999,0
0.6,0.1,0.30000000000000004,2,Orange,Daytime,0.7,3
0.6,0.1,0.30000000000000004,2,Orange,Daytime,0.7,4
0.6,0.1,0.30000000000000004,2,Orange,Daytime,0.7,2
0.6,0.1,0.30000000000000004,2,Orange,Daytime,0.7,4
0.6,0.1,0.30000000000000004,2,Orange,Daytime,0.7,4
0.6,0.1,0.30000000000000004,2,Orange,Daytime,0.7999999999999999,0
0.6,0.1,0.30000000000000004,2,Orange,Daytime,0.7999999999999999,0
0.6,0.1,0.30000000000000004,2,Orange,Daytime,0.7999999999999999,0
0.6,0.1,0.30000000000000004,2,Orange,Daytime,0.7999999999999999,0
0.6,0.1,0.30000000000000004,2,Orange,Daytime,0.7999999999999999,0
0.6,0.1,0.30000000000000004,2,Orange,Daytime,0.8999999999999999,0
0.6,0.1,0.30000000000000004,2,Orange,Daytime,0.8999999999999999,0
0.6,0.1,0.30000000000000004,2,Orange,Daytime,0.8999999999999999,0
0.6,0.1,0.30000000000000004,2,Orange,Daytime,0.8999999999999999,0
0.6,0.1,0.30000000000000004,2,Orange,Daytime,0.8999999999999999,0
0.6,0.2,0.2,2,Orange,Daytime,0.7,3
0.6,0.2,0.2,2,Orange,Daytime,0.7,4
0.6,0.2,0.2,2,Orange,Daytime,0.7,2
0.6,0.2,0.2,2,Orange,Daytime,0.7,3
0.6,0.2,0.2,2,Orange,Daytime,0.7,4
0.6,0.2,0.2,2,Orange,Daytime,0.7999999999999999,0
0.6,0.2,0.2,2,Orange,Daytime,0.7999999999999999,0
0.6,0.2,0.2,2,Orange,Daytime,0.7999999999999999,0
0.6,0.2,0.2,2,Orange,Daytime,0.7999999999999999,0
0.6,0.2,0.2,2,Orange,Daytime,0.7999999999999999,0
0.6,0.2,0.2,2,Orange,Daytime,0.8999999999999999,0
0.6,0.2,0.2,2,Orange,Daytime,0.8999999999999999,0
0.6,0.2,0.2,2,Orange,Daytime,0.8999999999999999,0
0.6,0.2,0.2,2,Orange,Daytime,0.8999999999999999,0
0.6,0.2,0.2,2,Orange,Daytime,0.8999999999999999,0
0.6,0.30000000000000004,0.1,2,Orange,Daytime,0.7,3
0.6,0.30000000000000004,0.1,2,Orange,Daytime,0.7,3
0.6,0.30000000000000004,0.1,2,Orange,Daytime,0.7,3
0.6,0.30000000000000004,0.1,2,Orange,Daytime,0.7,3
0.6,0.30000000000000004,0.1,2,Orange,Daytime,0.7,4
0.6,0.30000000000000004,0.1,2,Orange,Daytime,0.7999999999999999,0
0.6,0.30000000000000004,0.1,2,Orange,Daytime,0.7999999999999999,0
0.6,0.30000000000000004,0.1,2,Orange,Daytime,0.7999999999999999,0
0.6,0.30000000000000004,0.1,2,Orange,Daytime,0.7999999999999999,0
0.6,0.30000000000000004,0.1,2,Orange,Daytime,0.7999999999999999,0
0.6,0.30000000000000004,0.1,2,Orange,Daytime,0.8999999999999999,0
0.6,0.30000000000000004,0.1,2,Orange,Daytime,0.8999999999999999,0
0.6,0.30000000000000004,0.1,2,Orange,Daytime,0.8999999999999999,0
0.6,0.30000000000000004,0.1,2,Orange,Daytime,0.8999999999999999,0
0.6,0.30000000000000004,0.1,2,Orange,Daytime,0.8999999999999999,0
0.7,0.1,0.2,2,Orange,Daytime,0.7,0
0.7,0.1,0.2,2,Orange,Daytime,0.7,0
0.7,0.1,0.2,2,Orange,Daytime,0.7,0
0.7,0.1,0.2,2,Orange,Daytime,0.7,0
0.7,0.1,0.2,2,Orange,Daytime,0.7,0
0.7,0.1,0.2,2,Orange,Daytime,0.7999999999999999,0
0.7,0.1,0.2,2,Orange,Daytime,0.7999999999999999,0
0.7,0.1,0.2,2,Orange,Daytime,0.7999999999999999,0
0.7,0.1,0.2,2,Orange,Daytime,0.7999999999999999,0
0.7,0.1,0.2,2,Orange,Daytime,0.7999999999999999,0
0.7,0.1,0.2,2,Orange,Daytime,0.8999999999999999,0
0.7,0.1,0.2,2,Orange,Daytime,0.8999999999999999,0
0.7,0.1,0.2,2,Orange,Daytime,0.8999999999999999,0
0.7,0.1,0.2,2,Orange,Daytime,0.8999999999999999,0
0.7,0.1,0.2,2,Orange,Daytime,0.8999999999999999,0
0.7,0.2,0.1,2,Orange,Daytime,0.7,0
0.7,0.2,0.1,2,Orange,Daytime,0.7,0
0.7,0.2,0.1,2,Orange,Daytime,0.7,0
0.7,0.2,0.1,2,Orange,Daytime,0.7,0
0.7,0.2,0.1,2,Orange,Daytime,0.7,0
0.7,0.2,0.1,2,Orange,Daytime,0.7999999999999999,0
0.7,0.2,0.1,2,Orange,Daytime,0.7999999999999999,0
0.7,0.2,0.1,2,Orange,Daytime,0.7999999999999999,0
0.7,0.2,0.1,2,Orange,Daytime,0.7999999999999999,0
0.7,0.2,0.1,2,Orange,Daytime,0.7999999999999999,0
0.7,0.2,0.1,2,Orange,Daytime,0.8999999999999999,0
0.7,0.2,0.1,2,Orange,Daytime,0.8999999999999999,0
0.7,0.2,0.1,2,Orange,Daytime,0.8999999999999999,0
0.7,0.2,0.1,2,Orange,Daytime,0.8999999999999999,0
0.7,0.2,0.1,2,Orange,Daytime,0.8999999999999999,0
0.7999999999999999,0.1,0.1,2,Orange,Daytime,0.7,0
0.7999999999999999,0.1,0.1,2,Orange,Daytime,0.7,0
0.7999999999999999,0.1,0.1,2,Orange,Daytime,0.7,0
0.7999999999999999,0.1,0.1,2,Orange,Daytime,0.7,0
0.7999999999999999,0.1,0.1,2,Orange,Daytime,0.7,0
0.7999999999999999,0.1,0.1,2,Orange,Daytime,0.7999999999999999,0
0.7999999999999999,0.1,0.1,2,Orange,Daytime,0.7999999999999999,0
0.7999999999999999,0.1,0.1,2,Orange,Daytime,0.7999999999999999,0
0.7999999999999999,0.1,0.1,2,Orange,Daytime,0.7999999999999999,0
0.7999999999999999,0.1,0.1,2,Orange,Daytime,0.7999999999999999,0
0.7999999999999999,0.1,0.1,2,Orange,Daytime,0.8999999999999999,0
0.7999999999999999,0.1,0.1,2,Orange,Daytime,0.8999999999999999,0
0.7999999999999999,0.1,0.1,2,Orange,Daytime,0.8999999999999999,0
0.7999999999999999,0.1,0.1,2,Orange,Daytime,0.8999999999999999,0
0.7999999999999999,0.1,0.1,2,Orange,Daytime,0.8999999999999999,0
0.1,0.1,0.7999999999999999,2,Orange,Night time,0.7,570
0.1,0.1,0.7999999999999999,2,Orange,Night time,0.7,570
0.1,0.1,0.7999999999999999,2,Orange,Night time,0.7,570
0.1,0.1,0.7999999999999999,2,Orange,Night time,0.7,568
0.1,0.1,0.7999999999999999,2,Orange,Night time,0.7,568
0.1,0.1,0.7999999999999999,2,Orange,Night time,0.7999999999999999,183
0.1,0.1,0.7999999999999999,2,Orange,Night time,0.7999999999999999,193
0.1,0.1,0.7999999999999999,2,Orange,Night time,0.7999999999999999,189
0.1,0.1,0.7999999999999999,2,Orange,Night time,0.7999999999999999,187
0.1,0.1,0.7999999999999999,2,Orange,Night time,0.7999999999999999,191
0.1,0.1,0.7999999999999999,2,Orange,Night time,0.8999999999999999,46
0.1,0.1,0.7999999999999999,2,Orange,Night time,0.8999999999999999,52
0.1,0.1,0.7999999999999999,2,Orange,Night time,0.8999999999999999,48
0.1,0.1,0.7999999999999999,2,Orange,Night time,0.8999999999999999,46
0.1,0.1,0.7999999999999999,2,Orange,Night time,0.8999999999999999,48
0.1,0.2,0.7,2,Orange,Night time,0.7,570
0.1,0.2,0.7,2,Orange,Night time,0.7,570
0.1,0.2,0.7,2,Orange,Night time,0.7,570
0.1,0.2,0.7,2,Orange,Night time,0.7,570
0.1,0.2,0.7,2,Orange,Night time,0.7,570
0.1,0.2,0.7,2,Orange,Night time,0.7999999999999999,324
0.1,0.2,0.7,2,Orange,Night time,0.7999999999999999,343
0.1,0.2,0.7,2,Orange,Night time,0.7999999999999999,340
0.1,0.2,0.7,2,Orange,Night time,0.7999999999999999,333
0.1,0.2,0.7,2,Orange,Night time,0.7999999999999999,325
0.1,0.2,0.7,2,Orange,Night time,0.8999999999999999,38
0.1,0.2,0.7,2,Orange,Night time,0.8999999999999999,50
0.1,0.2,0.7,2,Orange,Night time,0.8999999999999999,44
0.1,0.2,0.7,2,Orange,Night time,0.8999999999999999,44
0.1,0.2,0.7,2,Orange,Night time,0.8999999999999999,43
0.1,0.30000000000000004,0.6,2,Orange,Night time,0.7,570
0.1,0.30000000000000004,0.6,2,Orange,Night time,0.7,570
0.1,0.30000000000000004,0.6,2,Orange,Night time,0.7,570
0.1,0.30000000000000004,0.6,2,Orange,Night time,0.7,570
0.1,0.30000000000000004,0.6,2,Orange,Night time,0.7,570
0.1,0.30000000000000004,0.6,2,Orange,Night time,0.7999999999999999,434
0.1,0.30000000000000004,0.6,2,Orange,Night time,0.7999999999999999,459
0.1,0.30000000000000004,0.6,2,Orange,Night time,0.7999999999999999,438
0.1,0.30000000000000004,0.6,2,Orange,Night time,0.7999999999999999,444
0.1,0.30000000000000004,0.6,2,Orange,Night time,0.7999999999999999,436
0.1,0.30000000000000004,0.6,2,Orange,Night time,0.8999999999999999,38
0.1,0.30000000000000004,0.6,2,Orange,Night time,0.8999999999999999,50
0.1,0.30000000000000004,0.6,2,Orange,Night time,0.8999999999999999,44
0.1,0.30000000000000004,0.6,2,Orange,Night time,0.8999999999999999,43
0.1,0.30000000000000004,0.6,2,Orange,Night time,0.8999999999999999,43
0.1,0.4,0.5,2,Orange,Night time,0.7,570
0.1,0.4,0.5,2,Orange,Night time,0.7,570
0.1,0.4,0.5,2,Orange,Night time,0.7,570
0.1,0.4,0.5,2,Orange,Night time,0.7,570
0.1,0.4,0.5,2,Orange,Night time,0.7,570
0.1,0.4,0.5,2,Orange,Night time,0.7999999999999999,480
0.1,0.4,0.5,2,Orange,Night time,0.7999999999999999,506
0.1,0.4,0.5,2,Orange,Night time,0.7999999999999999,492
0.1,0.4,0.5,2,Orange,Night time,0.7999999999999999,492
0.1,0.4,0.5,2,Orange,Night time,0.7999999999999999,491
0.1,0.4,0.5,2,Orange,Night time,0.8999999999999999,37
0.1,0.4,0.5,2,Orange,Night time,0.8999999999999999,50
0.1,0.4,0.5,2,Orange,Night time,0.8999999999999999,44
0.1,0.4,0.5,2,Orange,Night time,0.8999999999999999,43
0.1,0.4,0.5,2,Orange,Night time,0.8999999999999999,43
0.1,0.5,0.4,2,Orange,Night time,0.7,570
0.1,0.5,0.4,2,Orange,Night time,0.7,570
0.1,0.5,0.4,2,Orange,Night time,0.7,570
0.1,0.5,0.4,2,Orange,Night time,0.7,570
0.1,0.5,0.4,2,Orange,Night time,0.7,570
0.1,0.5,0.4,2,Orange,Night time,0.7999999999999999,507
0.1,0.5,0.4,2,Orange,Night time,0.7999999999999999,527
0.1,0.5,0.4,2,Orange,Night time,0.7999999999999999,522
0.1,0.5,0.4,2,Orange,Night time,0.7999999999999999,518
0.1,0.5,0.4,2,Orange,Night time,0.7999999999999999,517
0.1,0.5,0.4,2,Orange,Night time,0.8999999999999999,36
0.1,0.5,0.4,2,Orange,Night time,0.8999999999999999,46
0.1,0.5,0.4,2,Orange,Night time,0.8999999999999999,41
0.1,0.5,0.4,2,Orange,Night time,0.8999999999999999,39
0.1,0.5,0.4,2,Orange,Night time,0.8999999999999999,41
0.1,0.6,0.30000000000000004,2,Orange,Night time,0.7,570
0.1,0.6,0.30000000000000004,2,Orange,Night time,0.7,570
0.1,0.6,0.30000000000000004,2,Orange,Night time,0.7,570
0.1,0.6,0.30000000000000004,2,Orange,Night time,0.7,570
0.1,0.6,0.30000000000000004,2,Orange,Night time,0.7,570
0.1,0.6,0.30000000000000004,2,Orange,Night time,0.7999999999999999,523
0.1,0.6,0.30000000000000004,2,Orange,Night time,0.7999999999999999,531
0.1,0.6,0.30000000000000004,2,Orange,Night time,0.7999999999999999,529
0.1,0.6,0.30000000000000004,2,Orange,Night time,0.7999999999999999,530
0.1,0.6,0.30000000000000004,2,Orange,Night time,0.7999999999999999,525
0.1,0.6,0.30000000000000004,2,Orange,Night time,0.8999999999999999,39
0.1,0.6,0.30000000000000004,2,Orange,Night time,0.8999999999999999,50
0.1,0.6,0.30000000000000004,2,Orange,Night time,0.8999999999999999,45
0.1,0.6,0.30000000000000004,2,Orange,Night time,0.8999999999999999,42
0.1,0.6,0.30000000000000004,2,Orange,Night time,0.8999999999999999,43
0.1,0.7,0.2,2,Orange,Night time,0.7,570
0.1,0.7,0.2,2,Orange,Night time,0.7,570
0.1,0.7,0.2,2,Orange,Night time,0.7,570
0.1,0.7,0.2,2,Orange,Night time,0.7,570
0.1,0.7,0.2,2,Orange,Night time,0.7,570
0.1,0.7,0.2,2,Orange,Night time,0.7999999999999999,524
0.1,0.7,0.2,2,Orange,Night time,0.7999999999999999,533
0.1,0.7,0.2,2,Orange,Night time,0.7999999999999999,531
0.1,0.7,0.2,2,Orange,Night time,0.7999999999999999,530
0.1,0.7,0.2,2,Orange,Night time,0.7999999999999999,526
0.1,0.7,0.2,2,Orange,Night time,0.8999999999999999,41
0.1,0.7,0.2,2,Orange,Night time,0.8999999999999999,55
0.1,0.7,0.2,2,Orange,Night time,0.8999999999999999,51
0.1,0.7,0.2,2,Orange,Night time,0.8999999999999999,47
0.1,0.7,0.2,2,Orange,Night time,0.8999999999999999,45
0.1,0.7999999999999999,0.1,2,Orange,Night time,0.7,0
0.1,0.7999999999999999,0.1,2,Orange,Night time,0.7,0
0.1,0.7999999999999999,0.1,2,Orange,Night time,0.7,0
0.1,0.7999999999999999,0.1,2,Orange,Night time,0.7,0
0.1,0.7999999999999999,0.1,2,Orange,Night time,0.7,0
0.1,0.7999999999999999,0.1,2,Orange,Night time,0.7999999999999999,0
0.1,0.7999999999999999,0.1,2,Orange,Night time,0.7999999999999999,0
0.1,0.7999999999999999,0.1,2,Orange,Night time,0.7999999999999999,0
0.1,0.7999999999999999,0.1,2,Orange,Night time,0.7999999999999999,0
0.1,0.7999999999999999,0.1,2,Orange,Night time,0.7999999999999999,0
0.1,0.7999999999999999,0.1,2,Orange,Night time,0.8999999999999999,0
0.1,0.7999999999999999,0.1,2,Orange,Night time,0.8999999999999999,0
0.1,0.7999999999999999,0.1,2,Orange,Night time,0.8999999999999999,0
0.1,0.7999999999999999,0.1,2,Orange,Night time,0.8999999999999999,0
0.1,0.7999999999999999,0.1,2,Orange,Night time,0.8999999999999999,0
0.2,0.1,0.7,2,Orange,Night time,0.7,480
0.2,0.1,0.7,2,Orange,Night time,0.7,491
0.2,0.1,0.7,2,Orange,Night time,0.7,486
0.2,0.1,0.7,2,Orange,Night time,0.7,490
0.2,0.1,0.7,2,Orange,Night time,0.7,488
0.2,0.1,0.7,2,Orange,Night time,0.7999999999999999,127
0.2,0.1,0.7,2,Orange,Night time,0.7999999999999999,124
0.2,0.1,0.7,2,Orange,Night time,0.7999999999999999,127
0.2,0.1,0.7,2,Orange,Night time,0.7999999999999999,125
0.2,0.1,0.7,2,Orange,Night time,0.7999999999999999,128
0.2,0.1,0.7,2,Orange,Night time,0.8999999999999999,0
0.2,0.1,0.7,2,Orange,Night time,0.8999999999999999,0
0.2,0.1,0.7,2,Orange,Night time,0.8999999999999999,0
0.2,0.1,0.7,2,Orange,Night time,0.8999999999999999,0
0.2,0.1,0.7,2,Orange,Night time,0.8999999999999999,0
0.2,0.2,0.6,2,Orange,Night time,0.7,530
0.2,0.2,0.6,2,Orange,Night time,0.7,532
0.2,0.2,0.6,2,Orange,Night time,0.7,530
0.2,0.2,0.6,2,Orange,Night time,0.7,530
0.2,0.2,0.6,2,Orange,Night time,0.7,533
0.2,0.2,0.6,2,Orange,Night time,0.7999999999999999,124
0.2,0.2,0.6,2,Orange,Night time,0.7999999999999999,119
0.2,0.2,0.6,2,Orange,Night time,0.7999999999999999,119
0.2,0.2,0.6,2,Orange,Night time,0.7999999999999999,120
0.2,0.2,0.6,2,Orange,Night time,0.7999999999999999,123
0.2,0.2,0.6,2,Orange,Night time,0.8999999999999999,0
0.2,0.2,0.6,2,Orange,Night time,0.8999999999999999,0
0.2,0.2,0.6,2,Orange,Night time,0.8999999999999999,0
0.2,0.2,0.6,2,Orange,Night time,0.8999999999999999,0
0.2,0.2,0.6,2,Orange,Night time,0.8999999999999999,0
0.2,0.30000000000000004,0.5,2,Orange,Night time,0.7,554
0.2,0.30000000000000004,0.5,2,Orange,Night time,0.7,551
0.2,0.30000000000000004,0.5,2,Orange,Night time,0.7,554
0.2,0.30000000000000004,0.5,2,Orange,Night time,0.7,554
0.2,0.30000000000000004,0.5,2,Orange,Night time,0.7,552
0.2,0.30000000000000004,0.5,2,Orange,Night time,0.7999999999999999,128
0.2,0.30000000000000004,0.5,2,Orange,Night time,0.7999999999999999,130
0.2,0.30000000000000004,0.5,2,Orange,Night time,0.7999999999999999,125
0.2,0.30000000000000004,0.5,2,Orange,Night time,0.7999999999999999,125
0.2,0.30000000000000004,0.5,2,Orange,Night time,0.7999999999999999,132
0.2,0.30000000000000004,0.5,2,Orange,Night time,0.8999999999999999,0
0.2,0.30000000000000004,0.5,2,Orange,Night time,0.8999999999999999,0
0.2,0.30000000000000004,0.5,2,Orange,Night time,0.8999999999999999,0
0.2,0.30000000000000004,0.5,2,Orange,Night time,0.8999999999999999,0
0.2,0.30000000000000004,0.5,2,Orange,Night time,0.8999999999999999,0
0.2,0.4,0.4,2,Orange,Night time,0.7,565
0.2,0.4,0.4,2,Orange,Night time,0.7,562
0.2,0.4,0.4,2,Orange,Night time,0.7,564
0.2,0.4,0.4,2,Orange,Night time,0.7,564
0.2,0.4,0.4,2,Orange,Night time,0.7,562
0.2,0.4,0.4,2,Orange,Night time,0.7999999999999999,165
0.2,0.4,0.4,2,Orange,Night time,0.7999999999999999,173
0.2,0.4,0.4,2,Orange,Night time,0.7999999999999999,167
0.2,0.4,0.4,2,Orange,Night time,0.7999999999999999,168
0.2,0.4,0.4,2,Orange,Night time,0.7999999999999999,170
0.2,0.4,0.4,2,Orange,Night time,0.8999999999999999,0
0.2,0.4,0.4,2,Orange,Night time,0.8999999999999999,0
0.2,0.4,0.4,2,Orange,Night time,0.8999999999999999,0
0.2,0.4,0.4,2,Orange,Night time,0.8999999999999999,0
0.2,0.4,0.4,2,Orange,Night time,0.8999999999999999,0
0.2,0.5,0.30000000000000004,2,Orange,Night time,0.7,569
0.2,0.5,0.30000000000000004,2,Orange,Night time,0.7,569
0.2,0.5,0.30000000000000004,2,Orange,Night time,0.7,569
0.2,0.5,0.30000000000000004,2,Orange,Night time,0.7,568
0.2,0.5,0.30000000000000004,2,Orange,Night time,0.7,567
0.2,0.5,0.30000000000000004,2,Orange,Night time,0.7999999999999999,185
0.2,0.5,0.30000000000000004,2,Orange,Night time,0.7999999999999999,187
0.2,0.5,0.30000000000000004,2,Orange,Night time,0.7999999999999999,184
0.2,0.5,0.30000000000000004,2,Orange,Night time,0.7999999999999999,183
0.2,0.5,0.30000000000000004,2,Orange,Night time,0.7999999999999999,187
0.2,0.5,0.30000000000000004,2,Orange,Night time,0.8999999999999999,0
0.2,0.5,0.30000000000000004,2,Orange,Night time,0.8999999999999999,0
0.2,0.5,0.30000000000000004,2,Orange,Night time,0.8999999999999999,0
0.2,0.5,0.30000000000000004,2,Orange,Night time,0.8999999999999999,0
0.2,0.5,0.30000000000000004,2,Orange,Night time,0.8999999999999999,0
0.2,0.6,0.2,2,Orange,Night time,0.7,569
0.2,0.6,0.2,2,Orange,Night time,0.7,570
0.2,0.6,0.2,2,Orange,Night time,0.7,569
0.2,0.6,0.2,2,Orange,Night time,0.7,568
0.2,0.6,0.2,2,Orange,Night time,0.7,568
0.2,0.6,0.2,2,Orange,Night time,0.7999999999999999,283
0.2,0.6,0.2,2,Orange,Night time,0.7999999999999999,305
0.2,0.6,0.2,2,Orange,Night time,0.7999999999999999,292
0.2,0.6,0.2,2,Orange,Night time,0.7999999999999999,291
0.2,0.6,0.2,2,Orange,Night time,0.7999999999999999,283
0.2,0.6,0.2,2,Orange,Night time,0.8999999999999999,0
0.2,0.6,0.2,2,Orange,Night time,0.8999999999999999,0
0.2,0.6,0.2,2,Orange,Night time,0.8999999999999999,0
0.2,0.6,0.2,2,Orange,Night time,0.8999999999999999,0
0.2,0.6,0.2,2,Orange,Night time,0.8999999999999999,0
0.2,0.7,0.1,2,Orange,Night time,0.7,0
0.2,0.7,0.1,2,Orange,Night time,0.7,0
0.2,0.7,0.1,2,Orange,Night time,0.7,0
0.2,0.7,0.1,2,Orange,Night time,0.7,0
0.2,0.7,0.1,2,Orange,Night time,0.7,0
0.2,0.7,0.1,2,Orange,Night time,0.7999999999999999,0
0.2,0.7,0.1,2,Orange,Night time,0.7999999999999999,0
0.2,0.7,0.1,2,Orange,Night time,0.7999999999999999,0
0.2,0.7,0.1,2,Orange,Night time,0.7999999999999999,0
0.2,0.7,0.1,2,Orange,Night time,0.7999999999999999,0
0.2,0.7,0.1,2,Orange,Night time,0.8999999999999999,0
0.2,0.7,0.1,2,Orange,Night time,0.8999999999999999,0
0.2,0.7,0.1,2,Orange,Night time,0.8999999999999999,0
0.2,0.7,0.1,2,Orange,Night time,0.8999999999999999,0
0.2,0.7,0.1,2,Orange,Night time,0.8999999999999999,0
0.30000000000000004,0.1,0.6,2,Orange,Night time,0.7,216
0.30000000000000004,0.1,0.6,2,Orange,Night time,0.7,212
0.30000000000000004,0.1,0.6,2,Orange,Night time,0.7,216
0.30000000000000004,0.1,0.6,2,Orange,Night time,0.7,215
0.30000000000000004,0.1,0.6,2,Orange,Night time,0.7,218
0.30000000000000004,0.1,0.6,2,Orange,Night time,0.7999999999999999,4
0.30000000000000004,0.1,0.6,2,Orange,Night time,0.7999999999999999,4
0.30000000000000004,0.1,0.6,2,Orange,Night time,0.7999999999999999,4
0.30000000000000004,0.1,0.6,2,Orange,Night time,0.7999999999999999,4
0.30000000000000004,0.1,0.6,2,Orange,Night time,0.7999999999999999,4
0.30000000000000004,0.1,0.6,2,Orange,Night time,0.8999999999999999,0
0.30000000000000004,0.1,0.6,2,Orange,Night time,0.8999999999999999,0
0.30000000000000004,0.1,0.6,2,Orange,Night time,0.8999999999999999,0
0.30000000000000004,0.1,0.6,2,Orange,Night time,0.8999999999999999,0
0.30000000000000004,0.1,0.6,2,Orange,Night time,0.8999999999999999,0
0.30000000000000004,0.2,0.5,2,Orange,Night time,0.7,308
0.30000000000000004,0.2,0.5,2,Orange,Night time,0.7,325
0.30000000000000004,0.2,0.5,2,Orange,Night time,0.7,315
0.30000000000000004,0.2,0.5,2,Orange,Night time,0.7,311
0.30000000000000004,0.2,0.5,2,Orange,Night time,0.7,304
0.30000000000000004,0.2,0.5,2,Orange,Night time,0.7999999999999999,3
0.30000000000000004,0.2,0.5,2,Orange,Night time,0.7999999999999999,4
0.30000000000000004,0.2,0.5,2,Orange,Night time,0.7999999999999999,2
0.30000000000000004,0.2,0.5,2,Orange,Night time,0.7999999999999999,4
0.30000000000000004,0.2,0.5,2,Orange,Night time,0.7999999999999999,4
0.30000000000000004,0.2,0.5,2,Orange,Night time,0.8999999999999999,0
0.30000000000000004,0.2,0.5,2,Orange,Night time,0.8999999999999999,0
0.30000000000000004,0.2,0.5,2,Orange,Night time,0.8999999999999999,0
0.30000000000000004,0.2,0.5,2,Orange,Night time,0.8999999999999999,0
0.30000000000000004,0.2,0.5,2,Orange,Night time,0.8999999999999999,0
0.30000000000000004,0.30000000000000004,0.4,2,Orange,Night time,0.7,361
0.30000000000000004,0.30000000000000004,0.4,2,Orange,Night time,0.7,376
0.30000000000000004,0.30000000000000004,0.4,2,Orange,Night time,0.7,369
0.30000000000000004,0.30000000000000004,0.4,2,Orange,Night time,0.7,369
0.30000000000000004,0.30000000000000004,0.4,2,Orange,Night time,0.7,356
0.30000000000000004,0.30000000000000004,0.4,2,Orange,Night time,0.7999999999999999,5
0.30000000000000004,0.30000000000000004,0.4,2,Orange,Night time,0.7999999999999999,4
0.30000000000000004,0.30000000000000004,0.4,2,Orange,Night time,0.7999999999999999,5
0.30000000000000004,0.30000000000000004,0.4,2,Orange,Night time,0.7999999999999999,6
0.30000000000000004,0.30000000000000004,0.4,2,Orange,Night time,0.7999999999999999,4
0.30000000000000004,0.30000000000000004,0.4,2,Orange,Night time,0.8999999999999999,0
0.30000000000000004,0.30000000000000004,0.4,2,Orange,Night time,0.8999999999999999,0
0.30000000000000004,0.30000000000000004,0.4,2,Orange,Night time,0.8999999999999999,0
0.30000000000000004,0.30000000000000004,0.4,2,Orange,Night time,0.8999999999999999,0
0.30000000000000004,0.30000000000000004,0.4,2,Orange,Night time,0.8999999999999999,0
0.30000000000000004,0.4,0.30000000000000004,2,Orange,Night time,0.7,474
0.30000000000000004,0.4,0.30000000000000004,2,Orange,Night time,0.7,494
0.30000000000000004,0.4,0.30000000000000004,2,Orange,Night time,0.7,478
0.30000000000000004,0.4,0.30000000000000004,2,Orange,Night time,0.7,488
